Size,n,freq,Simulation
555,3,6.521739130434782,32
585,4,8.695652173913043,32
645,2,4.3478260869565215,32
675,2,4.3478260869565215,32
735,1,2.1739130434782608,32
765,1,2.1739130434782608,32
825,2,4.3478260869565215,32
885,2,4.3478260869565215,32
945,1,2.1739130434782608,32
975,1,2.1739130434782608,32
315,6,13.043478260869565,33
345,3,6.521739130434782,33
375,9,19.565217391304348,33
405,2,4.3478260869565215,33
435,2,4.3478260869565215,33
465,3,6.521739130434782,33
495,5,10.869565217391305,33
525,4,8.695652173913043,33
555,3,6.521739130434782,33
615,1,2.1739130434782608,33
645,1,2.1739130434782608,33
675,2,4.3478260869565215,33
705,2,4.3478260869565215,33
735,1,2.1739130434782608,33
885,1,2.1739130434782608,33
945,1,2.1739130434782608,33
315,6,13.043478260869565,34
345,6,13.043478260869565,34
375,3,6.521739130434782,34
405,4,8.695652173913043,34
435,5,10.869565217391305,34
465,4,8.695652173913043,34
495,5,10.869565217391305,34
525,2,4.3478260869565215,34
555,3,6.521739130434782,34
585,2,4.3478260869565215,34
615,2,4.3478260869565215,34
645,2,4.3478260869565215,34
675,1,2.1739130434782608,34
765,1,2.1739130434782608,34
315,8,17.391304347826086,35
345,7,15.217391304347828,35
375,5,10.869565217391305,35
405,5,10.869565217391305,35
435,1,2.1739130434782608,35
465,5,10.869565217391305,35
495,5,10.869565217391305,35
525,4,8.695652173913043,35
585,2,4.3478260869565215,35
675,3,6.521739130434782,35
975,1,2.1739130434782608,35
315,11,23.91304347826087,36
345,3,6.521739130434782,36
375,5,10.869565217391305,36
405,7,15.217391304347828,36
435,3,6.521739130434782,36
465,4,8.695652173913043,36
495,2,4.3478260869565215,36
525,2,4.3478260869565215,36
555,1,2.1739130434782608,36
585,1,2.1739130434782608,36
645,1,2.1739130434782608,36
705,1,2.1739130434782608,36
735,1,2.1739130434782608,36
795,1,2.1739130434782608,36
825,2,4.3478260869565215,36
855,1,2.1739130434782608,36
315,12,26.08695652173913,37
345,6,13.043478260869565,37
375,4,8.695652173913043,37
405,3,6.521739130434782,37
435,6,13.043478260869565,37
465,2,4.3478260869565215,37
495,1,2.1739130434782608,37
585,2,4.3478260869565215,37
615,5,10.869565217391305,37
645,1,2.1739130434782608,37
675,2,4.3478260869565215,37
705,1,2.1739130434782608,37
735,1,2.1739130434782608,37
1125,1,2.1739130434782608,38
315,7,15.217391304347828,38
345,4,8.695652173913043,38
375,6,13.043478260869565,38
405,2,4.3478260869565215,38
435,4,8.695652173913043,38
465,2,4.3478260869565215,38
495,3,6.521739130434782,38
525,4,8.695652173913043,38
555,6,13.043478260869565,38
585,1,2.1739130434782608,38
645,2,4.3478260869565215,38
675,1,2.1739130434782608,38
795,1,2.1739130434782608,38
885,1,2.1739130434782608,38
945,1,2.1739130434782608,38
1155,1,2.1739130434782608,39
315,11,23.91304347826087,39
345,6,13.043478260869565,39
375,4,8.695652173913043,39
405,2,4.3478260869565215,39
435,2,4.3478260869565215,39
465,2,4.3478260869565215,39
495,2,4.3478260869565215,39
525,2,4.3478260869565215,39
555,6,13.043478260869565,39
585,2,4.3478260869565215,39
615,2,4.3478260869565215,39
645,2,4.3478260869565215,39
675,1,2.1739130434782608,39
765,1,2.1739130434782608,39
315,5,10.869565217391305,40
345,3,6.521739130434782,40
375,5,10.869565217391305,40
405,6,13.043478260869565,40
435,3,6.521739130434782,40
465,5,10.869565217391305,40
495,3,6.521739130434782,40
525,1,2.1739130434782608,40
555,2,4.3478260869565215,40
585,2,4.3478260869565215,40
615,2,4.3478260869565215,40
645,3,6.521739130434782,40
675,2,4.3478260869565215,40
705,1,2.1739130434782608,40
855,1,2.1739130434782608,40
885,1,2.1739130434782608,40
915,1,2.1739130434782608,40
1035,1,2.1739130434782608,41
1095,1,2.1739130434782608,41
1245,1,2.1739130434782608,41
315,7,15.217391304347828,41
345,10,21.73913043478261,41
375,3,6.521739130434782,41
405,1,2.1739130434782608,41
435,4,8.695652173913043,41
465,2,4.3478260869565215,41
495,3,6.521739130434782,41
525,2,4.3478260869565215,41
555,1,2.1739130434782608,41
615,2,4.3478260869565215,41
645,2,4.3478260869565215,41
675,2,4.3478260869565215,41
735,1,2.1739130434782608,41
825,1,2.1739130434782608,41
855,1,2.1739130434782608,41
945,1,2.1739130434782608,41
1305,1,2.1739130434782608,42
315,10,21.73913043478261,42
345,7,15.217391304347828,42
375,3,6.521739130434782,42
405,6,13.043478260869565,42
435,2,4.3478260869565215,42
495,1,2.1739130434782608,42
525,5,10.869565217391305,42
555,2,4.3478260869565215,42
585,4,8.695652173913043,42
615,1,2.1739130434782608,42
645,2,4.3478260869565215,42
765,1,2.1739130434782608,42
795,1,2.1739130434782608,42
1005,1,2.1739130434782608,43
1095,1,2.1739130434782608,43
315,10,21.73913043478261,43
345,6,13.043478260869565,43
375,5,10.869565217391305,43
405,4,8.695652173913043,43
435,5,10.869565217391305,43
465,1,2.1739130434782608,43
495,1,2.1739130434782608,43
525,4,8.695652173913043,43
585,1,2.1739130434782608,43
645,1,2.1739130434782608,43
675,2,4.3478260869565215,43
705,1,2.1739130434782608,43
735,1,2.1739130434782608,43
765,2,4.3478260869565215,43
315,7,15.217391304347828,44
345,4,8.695652173913043,44
375,3,6.521739130434782,44
405,8,17.391304347826086,44
435,3,6.521739130434782,44
465,2,4.3478260869565215,44
495,2,4.3478260869565215,44
525,5,10.869565217391305,44
555,2,4.3478260869565215,44
585,1,2.1739130434782608,44
615,2,4.3478260869565215,44
645,2,4.3478260869565215,44
675,1,2.1739130434782608,44
705,2,4.3478260869565215,44
765,1,2.1739130434782608,44
915,1,2.1739130434782608,44
315,10,21.73913043478261,45
345,1,2.1739130434782608,45
375,4,8.695652173913043,45
405,4,8.695652173913043,45
435,5,10.869565217391305,45
465,3,6.521739130434782,45
495,1,2.1739130434782608,45
525,3,6.521739130434782,45
555,1,2.1739130434782608,45
585,3,6.521739130434782,45
615,3,6.521739130434782,45
645,1,2.1739130434782608,45
675,1,2.1739130434782608,45
705,3,6.521739130434782,45
735,2,4.3478260869565215,45
765,1,2.1739130434782608,45
315,10,21.73913043478261,46
345,8,17.391304347826086,46
375,5,10.869565217391305,46
405,3,6.521739130434782,46
435,4,8.695652173913043,46
465,5,10.869565217391305,46
495,2,4.3478260869565215,46
525,3,6.521739130434782,46
555,1,2.1739130434782608,46
585,1,2.1739130434782608,46
615,1,2.1739130434782608,46
645,2,4.3478260869565215,46
765,1,2.1739130434782608,46
315,4,8.695652173913043,47
345,8,17.391304347826086,47
375,6,13.043478260869565,47
405,6,13.043478260869565,47
435,2,4.3478260869565215,47
465,2,4.3478260869565215,47
495,4,8.695652173913043,47
525,1,2.1739130434782608,47
555,4,8.695652173913043,47
585,2,4.3478260869565215,47
615,3,6.521739130434782,47
645,1,2.1739130434782608,47
705,1,2.1739130434782608,47
735,1,2.1739130434782608,47
795,1,2.1739130434782608,47
315,8,17.391304347826086,48
345,6,13.043478260869565,48
375,6,13.043478260869565,48
405,8,17.391304347826086,48
435,4,8.695652173913043,48
465,4,8.695652173913043,48
495,2,4.3478260869565215,48
525,4,8.695652173913043,48
555,2,4.3478260869565215,48
615,1,2.1739130434782608,48
735,1,2.1739130434782608,48
315,5,10.869565217391305,49
345,7,15.217391304347828,49
375,8,17.391304347826086,49
405,2,4.3478260869565215,49
435,5,10.869565217391305,49
465,4,8.695652173913043,49
495,1,2.1739130434782608,49
525,6,13.043478260869565,49
555,2,4.3478260869565215,49
585,1,2.1739130434782608,49
615,1,2.1739130434782608,49
645,2,4.3478260869565215,49
705,1,2.1739130434782608,49
825,1,2.1739130434782608,49
315,9,19.565217391304348,50
345,10,21.73913043478261,50
375,4,8.695652173913043,50
405,2,4.3478260869565215,50
435,1,2.1739130434782608,50
495,2,4.3478260869565215,50
525,5,10.869565217391305,50
555,4,8.695652173913043,50
585,2,4.3478260869565215,50
615,1,2.1739130434782608,50
645,2,4.3478260869565215,50
675,3,6.521739130434782,50
825,1,2.1739130434782608,50
315,8,17.391304347826086,51
345,4,8.695652173913043,51
375,8,17.391304347826086,51
405,5,10.869565217391305,51
435,2,4.3478260869565215,51
465,5,10.869565217391305,51
495,1,2.1739130434782608,51
525,3,6.521739130434782,51
555,2,4.3478260869565215,51
585,2,4.3478260869565215,51
615,3,6.521739130434782,51
765,1,2.1739130434782608,51
885,1,2.1739130434782608,51
915,1,2.1739130434782608,51
1095,1,2.1739130434782608,52
315,9,19.565217391304348,52
345,4,8.695652173913043,52
375,4,8.695652173913043,52
405,8,17.391304347826086,52
435,2,4.3478260869565215,52
465,1,2.1739130434782608,52
495,3,6.521739130434782,52
525,1,2.1739130434782608,52
555,5,10.869565217391305,52
585,1,2.1739130434782608,52
615,2,4.3478260869565215,52
705,1,2.1739130434782608,52
735,1,2.1739130434782608,52
795,2,4.3478260869565215,52
855,1,2.1739130434782608,52
1095,1,2.1739130434782608,53
1185,1,2.1739130434782608,53
1395,1,2.1739130434782608,53
315,7,15.217391304347828,53
345,6,13.043478260869565,53
375,7,15.217391304347828,53
405,4,8.695652173913043,53
435,2,4.3478260869565215,53
465,2,4.3478260869565215,53
495,2,4.3478260869565215,53
525,2,4.3478260869565215,53
555,5,10.869565217391305,53
585,1,2.1739130434782608,53
615,1,2.1739130434782608,53
645,1,2.1739130434782608,53
705,2,4.3478260869565215,53
735,1,2.1739130434782608,53
1035,1,2.1739130434782608,54
1155,1,2.1739130434782608,54
315,7,15.217391304347828,54
345,7,15.217391304347828,54
375,8,17.391304347826086,54
405,6,13.043478260869565,54
435,1,2.1739130434782608,54
465,1,2.1739130434782608,54
495,2,4.3478260869565215,54
525,4,8.695652173913043,54
585,1,2.1739130434782608,54
615,1,2.1739130434782608,54
645,2,4.3478260869565215,54
675,1,2.1739130434782608,54
855,1,2.1739130434782608,54
915,1,2.1739130434782608,54
945,1,2.1739130434782608,54
315,10,21.73913043478261,55
345,8,17.391304347826086,55
375,8,17.391304347826086,55
405,4,8.695652173913043,55
435,2,4.3478260869565215,55
465,3,6.521739130434782,55
525,3,6.521739130434782,55
555,1,2.1739130434782608,55
585,1,2.1739130434782608,55
615,1,2.1739130434782608,55
645,1,2.1739130434782608,55
735,1,2.1739130434782608,55
765,2,4.3478260869565215,55
795,1,2.1739130434782608,55
315,9,19.565217391304348,56
345,6,13.043478260869565,56
375,7,15.217391304347828,56
405,4,8.695652173913043,56
435,5,10.869565217391305,56
465,2,4.3478260869565215,56
495,4,8.695652173913043,56
555,2,4.3478260869565215,56
585,1,2.1739130434782608,56
645,3,6.521739130434782,56
705,2,4.3478260869565215,56
735,1,2.1739130434782608,56
315,6,13.043478260869565,57
345,7,15.217391304347828,57
375,4,8.695652173913043,57
405,5,10.869565217391305,57
435,4,8.695652173913043,57
465,5,10.869565217391305,57
495,1,2.1739130434782608,57
525,4,8.695652173913043,57
555,3,6.521739130434782,57
585,1,2.1739130434782608,57
615,2,4.3478260869565215,57
645,2,4.3478260869565215,57
705,1,2.1739130434782608,57
915,1,2.1739130434782608,57
315,5,10.869565217391305,58
345,4,8.695652173913043,58
375,4,8.695652173913043,58
405,5,10.869565217391305,58
435,5,10.869565217391305,58
465,2,4.3478260869565215,58
495,1,2.1739130434782608,58
525,4,8.695652173913043,58
555,1,2.1739130434782608,58
585,8,17.391304347826086,58
615,2,4.3478260869565215,58
645,1,2.1739130434782608,58
675,3,6.521739130434782,58
765,1,2.1739130434782608,58
315,6,13.043478260869565,59
345,3,6.521739130434782,59
375,8,17.391304347826086,59
405,5,10.869565217391305,59
435,2,4.3478260869565215,59
465,2,4.3478260869565215,59
495,3,6.521739130434782,59
525,2,4.3478260869565215,59
555,1,2.1739130434782608,59
585,4,8.695652173913043,59
615,3,6.521739130434782,59
645,1,2.1739130434782608,59
705,2,4.3478260869565215,59
735,1,2.1739130434782608,59
765,1,2.1739130434782608,59
795,1,2.1739130434782608,59
825,1,2.1739130434782608,59
315,6,13.043478260869565,60
345,8,17.391304347826086,60
375,8,17.391304347826086,60
405,5,10.869565217391305,60
465,1,2.1739130434782608,60
495,1,2.1739130434782608,60
525,3,6.521739130434782,60
555,4,8.695652173913043,60
585,1,2.1739130434782608,60
615,3,6.521739130434782,60
645,2,4.3478260869565215,60
675,1,2.1739130434782608,60
705,1,2.1739130434782608,60
825,1,2.1739130434782608,60
855,1,2.1739130434782608,60
315,8,17.391304347826086,61
345,6,13.043478260869565,61
375,4,8.695652173913043,61
405,3,6.521739130434782,61
435,5,10.869565217391305,61
465,2,4.3478260869565215,61
495,2,4.3478260869565215,61
525,1,2.1739130434782608,61
555,3,6.521739130434782,61
585,5,10.869565217391305,61
615,1,2.1739130434782608,61
645,3,6.521739130434782,61
675,1,2.1739130434782608,61
705,1,2.1739130434782608,61
765,1,2.1739130434782608,61
315,10,21.73913043478261,62
345,4,8.695652173913043,62
375,4,8.695652173913043,62
405,7,15.217391304347828,62
435,4,8.695652173913043,62
465,5,10.869565217391305,62
495,1,2.1739130434782608,62
525,3,6.521739130434782,62
555,2,4.3478260869565215,62
585,1,2.1739130434782608,62
615,1,2.1739130434782608,62
675,1,2.1739130434782608,62
765,1,2.1739130434782608,62
825,2,4.3478260869565215,62
315,4,8.695652173913043,63
345,5,10.869565217391305,63
375,6,13.043478260869565,63
405,4,8.695652173913043,63
435,5,10.869565217391305,63
465,4,8.695652173913043,63
495,6,13.043478260869565,63
525,3,6.521739130434782,63
555,2,4.3478260869565215,63
585,1,2.1739130434782608,63
615,2,4.3478260869565215,63
645,2,4.3478260869565215,63
675,1,2.1739130434782608,63
795,1,2.1739130434782608,63
315,4,8.695652173913043,64
345,6,13.043478260869565,64
375,8,17.391304347826086,64
405,2,4.3478260869565215,64
465,2,4.3478260869565215,64
495,1,2.1739130434782608,64
525,4,8.695652173913043,64
555,4,8.695652173913043,64
585,4,8.695652173913043,64
615,2,4.3478260869565215,64
645,3,6.521739130434782,64
675,1,2.1739130434782608,64
705,2,4.3478260869565215,64
735,1,2.1739130434782608,64
765,1,2.1739130434782608,64
795,1,2.1739130434782608,64
315,7,15.217391304347828,65
345,11,23.91304347826087,65
375,5,10.869565217391305,65
405,6,13.043478260869565,65
435,3,6.521739130434782,65
465,2,4.3478260869565215,65
495,3,6.521739130434782,65
